0,1,2,3,4,5,6,7,8,9,10
0516057,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516058,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516059,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516060,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516061,人工智慧概論,網路通訊原理,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516062,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516063,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,物聯網應用設計與實作,數值方法,電路與電子學(二),科技創業與營運
0516064,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516065,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516066,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516067,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二),科技創業與營運,嵌入式系統設計概論與實作
0516068,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,電路與電子學(二),科技創業與營運
0516069,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516070,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516071,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式
0516072,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法
0516073,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516074,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516075,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516076,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516077,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516078,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516079,人工智慧概論,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516080,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516081,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516082,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516083,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,競技程式設計(一),組合語言與系統程式
0516084,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516085,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516086,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516087,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516088,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516090,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516092,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516094,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516095,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516096,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式
0516097,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,競技程式設計(一),組合語言與系統程式
0516098,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516099,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法
0516101,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516102,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516103,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516104,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法
0516105,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516106,人工智慧概論,網路通訊原理,密碼學概論,訊號與系統,無線網路概論,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516107,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,物聯網應用設計與實作
0516110,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516111,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法
0516112,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516114,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,數值方法
0516117,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516118,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516119,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516201,資料庫系統概論,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516202,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516203,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516204,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516205,人工智慧概論,密碼學概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二),科技創業與營運
0516206,資料庫系統概論,人工智慧概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),嵌入式系統設計概論與實作
0516207,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516208,人工智慧概論,網路通訊原理,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516209,資料庫系統概論,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516210,密碼學概論,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,科技創業與營運
0516211,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516212,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516213,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516214,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516215,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516216,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516217,資料庫系統概論,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516218,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516219,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516220,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516221,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516222,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516223,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,電路與電子學(二),科技創業與營運
0516224,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516225,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516226,資料庫系統概論,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516227,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516228,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516229,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516230,人工智慧概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二),嵌入式系統設計概論與實作
0516231,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516232,資料庫系統概論,人工智慧概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516233,資料庫系統概論,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516234,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二),科技創業與營運,嵌入式系統設計概論與實作
0516235,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,競技程式設計(一),組合語言與系統程式,物聯網應用設計與實作
0516236,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516237,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516238,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516239,資料庫系統概論,人工智慧概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運
0516240,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,電路與電子學(二),科技創業與營運
0516241,人工智慧概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二),科技創業與營運,嵌入式系統設計概論與實作
0516242,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516243,人工智慧概論,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,科技創業與營運,電路與電子學(二)
0516244,人工智慧概論,密碼學概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二),科技創業與營運
0516245,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516246,資料庫系統概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516247,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516249,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法
0516250,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516251,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,影像處理概論,競技程式設計(一),組合語言與系統程式,物聯網應用設計與實作,數值方法
0516252,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516254,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516255,資料庫系統概論,網路通訊原理,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516256,資料庫系統概論,密碼學概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法,電路與電子學(二),科技創業與營運
0516257,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法
0516301,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516302,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516303,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0516304,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法
0516305,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516306,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516307,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516308,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516309,人工智慧概論,密碼學概論,網路通訊原理,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,數值方法,科技創業與營運,電路與電子學(二)
0516310,資料庫系統概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二),科技創業與營運
0516311,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516312,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516313,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法
0516314,資料庫系統概論,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516316,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516317,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516318,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二),科技創業與營運
0516319,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法
0516320,資料庫系統概論,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二)
0516321,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516322,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516323,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0516324,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516325,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),組合語言與系統程式,物聯網應用設計與實作
0516326,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二),科技創業與營運
0516327,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0516328,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式
0516329,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516330,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0516332,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,影像處理概論,組合語言與系統程式,數值方法,電路與電子學(二),科技創業與營運
0516333,資料庫系統概論,網路通訊原理,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0516334,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,數值方法
0610516,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0611031,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0611103,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0611201,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0611234,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0611262,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0611289,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612019,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612129,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612236,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612241,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612242,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612255,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612542,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612544,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0612549,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0613246,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0613316,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0613350,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0613358,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0613457,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0616001,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,競技程式設計(一),組合語言與系統程式
