0,1,2,3,4,5,6,7,8,9,10
0316330,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,編譯器設計,演化計算,深度學習與實務
0316331,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,使用者經驗與易用性評估,演化計算,編譯器設計,深度學習與實務
0316336,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,演化計算,深度學習與實務
0316337,電腦視覺,電腦動畫與特效,虛擬實境與擴增實境,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計,演化計算
0316339,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,演化計算,深度學習與實務,作業系統設計與實作
0316340,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作,演化計算
0316341,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計,人工智慧
0316342,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,演化計算
0317001,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0317014,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0317023,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0317027,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0317051,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,演算法,使用者經驗與易用性評估,演化計算,作業系統設計與實作,人工智慧
0410004,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410006,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410008,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410009,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410014,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410018,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410020,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410021,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410022,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410023,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410024,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410026,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410030,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410750,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,演算法,使用者經驗與易用性評估,人工智慧,演化計算,作業系統設計與實作
0410774,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0410835,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0411036,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0411081,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法
0411228,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0411246,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0411254,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0411276,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,演算法,人工智慧
0411306,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0412236,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧
0412237,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0412241,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0412248,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0412253,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算
0412509,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0412528,無線網路,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0413107,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算,機器學習
0413220,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0413234,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0413249,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法
0413324,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算,演算法
0413328,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0413335,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,演化計算
0413354,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算,深度學習與實務
0413358,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算,深度學習與實務
0413359,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416001,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416002,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,演化計算
0416004,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計,人工智慧
0416005,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,演化計算,作業系統設計與實作
0416006,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416007,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧
0416008,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作,人工智慧
0416009,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416010,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0416011,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0416012,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416014,數位遊戲與學習,電腦動畫與特效,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作,演化計算,人工智慧
0416015,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0416016,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,演化計算,編譯器設計
0416018,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416020,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作,演化計算,人工智慧
0416021,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0416022,數位遊戲與學習,電腦視覺,高等UNIX程式設計,虛擬實境與擴增實境,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,編譯器設計,演化計算
0416023,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0416024,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,演化計算
0416025,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416026,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416027,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416028,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416029,無線網路,數位遊戲與學習,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計,演化計算,人工智慧
0416030,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416031,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,演化計算
0416032,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧
0416033,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416035,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416036,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作,演化計算
0416037,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,演化計算
0416038,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0416039,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416040,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,演化計算
0416041,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416042,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,演化計算
0416043,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0416044,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416045,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416046,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416047,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416048,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,編譯器設計
0416049,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416050,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0416051,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算,深度學習與實務
0416052,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416053,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧
0416054,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0416055,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416057,無線網路,數位遊戲與學習,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416058,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0416059,無線網路,數位遊戲與學習,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0416060,無線網路,數位遊戲與學習,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0416061,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416062,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416063,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416064,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416065,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,電腦視覺,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416066,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,演算法,使用者經驗與易用性評估,演化計算,編譯器設計,深度學習與實務
0416067,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0416068,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416069,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416070,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0416071,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算,深度學習與實務
0416073,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416074,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416075,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法,演化計算
0416076,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作,演化計算
0416077,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,演化計算
0416081,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,演算法,作業系統設計與實作,人工智慧,演化計算,深度學習與實務
0416082,無線網路,數位遊戲與學習,高等UNIX程式設計,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416083,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416084,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計,人工智慧
0416086,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416087,數位遊戲與學習,高等UNIX程式設計,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算,深度學習與實務
0416088,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,演算法,深度學習與實務,機器學習
0416089,無線網路,數位遊戲與學習,高等UNIX程式設計,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416090,無線網路,數位遊戲與學習,電腦視覺,電腦動畫與特效,虛擬實境與擴增實境,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416091,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416092,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,演算法,使用者經驗與易用性評估,演化計算,編譯器設計,人工智慧
0416093,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境,演算法,高等UNIX程式設計,使用者經驗與易用性評估,作業系統設計與實作,編譯器設計
0416094,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416095,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,作業系統設計與實作,人工智慧,編譯器設計
0416096,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,演化計算
0416097,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0416098,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,電腦動畫與特效,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416100,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0416101,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧
0416102,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算
0416104,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416106,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺,演算法,高等UNIX程式設計,使用者經驗與易用性評估,編譯器設計,作業系統設計與實作
0416107,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧
0416108,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演算法
0416109,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧
0416111,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,使用者經驗與易用性評估,演算法,人工智慧
0416112,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0416201,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計,演化計算
0416202,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算
0416203,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算
0416204,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,電腦動畫與特效,,,,
0416205,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧,編譯器設計
0416206,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算
0416207,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,作業系統設計與實作,演算法,使用者經驗與易用性評估,人工智慧,演化計算,深度學習與實務,機器學習
0416208,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計,演算法,使用者經驗與易用性評估,作業系統設計與實作,人工智慧
0416209,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計,演算法,作業系統設計與實作,使用者經驗與易用性評估,人工智慧,演化計算,編譯器設計
0416210,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦動畫與特效,作業系統設計與實作,演算法,人工智慧,演化計算,深度學習與實務,機器學習
