0,1,2,3,4,5,6,7,8,9,10
0456632,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456633,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456634,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456636,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456637,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456638,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456639,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456641,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456642,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456643,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456644,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456645,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456646,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456648,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456649,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456650,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456651,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456652,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456805,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,組合語言與系統程式,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456806,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0456808,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486001,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486002,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486003,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486004,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486006,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486007,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486008,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486009,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486013,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486014,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486015,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486016,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486017,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486018,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486019,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0486021,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,數值方法
0510507,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0510532,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0511030,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法,
0511052,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理
0511080,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,嵌入式系統設計概論與實作,影像處理概論,數值方法,
0511097,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法,
0511606,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法
0512204,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0512209,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法,
0513109,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0513311,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,嵌入式系統設計概論與實作
0513328,資料庫系統概論,人工智慧概論,組合語言與系統程式,無線網路概論,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法
0513406,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0513407,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0515341,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516001,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,,
0516002,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,,
0516003,人工智慧概論,密碼學概論,組合語言與系統程式,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516004,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516005,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理
0516006,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516007,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516008,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516009,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作
0516010,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516011,人工智慧概論,密碼學概論,組合語言與系統程式,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516012,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516013,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516014,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516015,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理
0516016,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516017,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516018,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516019,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,,
0516020,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516021,人工智慧概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,,,
0516022,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,,
0516023,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,,
0516024,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,,,
0516025,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516026,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516027,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作,
0516028,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516029,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,,
0516030,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516031,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516032,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516033,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516034,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516035,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516036,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516037,人工智慧概論,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,,,
0516038,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,
0516039,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516040,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516041,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516042,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516043,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516044,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516045,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516046,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516047,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516048,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516049,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516050,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516051,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516052,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法,,
0516053,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516054,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516055,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516056,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516057,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,
0516058,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516059,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516060,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516061,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,,
0516062,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,網路通訊原理,數值方法
0516063,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,,
0516064,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516065,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516066,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法
0516067,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,,
0516068,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,
0516069,人工智慧概論,密碼學概論,組合語言與系統程式,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法,
0516070,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516071,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516072,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516073,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,數值方法
0516074,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作
0516075,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516076,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516077,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516079,人工智慧概論,密碼學概論,組合語言與系統程式,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516080,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516081,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516083,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作
0516085,人工智慧概論,密碼學概論,組合語言與系統程式,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516086,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,網路通訊原理,影像處理概論,嵌入式系統設計概論與實作
0516088,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516090,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516094,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516095,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516096,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作
0516097,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作
0516098,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516099,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516102,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516103,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516104,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516105,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理
0516106,人工智慧概論,密碼學概論,組合語言與系統程式,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516107,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516110,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516111,資料庫系統概論,人工智慧概論,密碼學概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516112,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理
0516113,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,網路通訊原理,嵌入式系統設計概論與實作
0516114,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法
0516117,人工智慧概論,密碼學概論,組合語言與系統程式,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516118,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,網路通訊原理,
0516119,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516201,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,網路通訊原理,
0516202,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516203,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,,
0516204,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516205,人工智慧概論,密碼學概論,組合語言與系統程式,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516206,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,,,
0516207,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,,
0516208,人工智慧概論,組合語言與系統程式,訊號與系統,無線網路概論,嵌入式系統設計概論與實作,影像處理概論,網路通訊原理,,,
0516209,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,
0516210,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516211,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516212,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,,
0516213,人工智慧概論,組合語言與系統程式,電腦安全概論,訊號與系統,無線網路概論,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516214,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,,,
0516215,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,,
0516217,資料庫系統概論,人工智慧概論,組合語言與系統程式,電腦安全概論,無線網路概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,數值方法,
0516218,資料庫系統概論,人工智慧概論,密碼學概論,組合語言與系統程式,電腦安全概論,訊號與系統,影像處理概論,嵌入式系統設計概論與實作,,
